17,28,37,44,57,77,102,144,174,181,192,208,209,210,212,245,279,280,281,283,284,285,289,291,298,307,310,313,315,320,323,327,333,341,345,351,352,353,354,357,358,361,387,388,389,394,396,397,398,401,402,404,405,406,408,414,Dates
45,18,9,6,2,1,0,0,2,3,1,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2017-11
21,4,4,3,0,0,0,0,2,0,1,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2017-12
14,9,2,1,3,1,7,1,0,1,2,0,0,1,61,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2018-01
16,11,4,2,2,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2018-02
185,47,59,21,15,18,3,3,9,4,16,2,0,1,0,1,0,1,4,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,10,6,0,0,12,1,0,0,0,0,0,0,7,0,0,0,0,3,3,2018-03
79,34,33,14,9,10,3,2,3,2,10,2,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,3,0,0,4,3,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,5,0,2018-04
73,31,33,11,11,9,2,4,1,4,8,4,4,3,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,2,0,2,0,0,4,0,2018-05
71,22,18,8,7,6,2,1,10,2,6,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-06
197,67,79,18,30,31,8,3,16,3,13,0,2,5,0,2,0,3,3,1,0,0,4,0,0,0,1,0,0,0,5,0,12,4,0,0,3,4,1,2,0,21,1,1,0,0,0,1,0,5,0,2,0,1,7,0,2018-07
210,85,75,27,36,31,5,0,20,4,20,2,2,4,0,6,0,1,2,5,0,1,5,1,1,2,0,0,0,2,4,0,20,1,0,0,6,4,2,0,0,32,4,0,1,1,0,0,0,3,0,2,1,0,3,2,2018-08
180,72,52,30,47,25,4,2,18,5,12,4,1,3,0,22,0,3,0,0,0,0,1,0,1,0,0,0,0,5,1,0,9,3,0,0,3,6,3,4,1,16,6,0,1,0,0,0,0,6,0,2,0,0,13,0,2018-09
190,91,62,28,33,16,7,4,18,5,22,4,1,3,2,15,3,4,5,2,0,0,1,0,1,3,1,0,0,2,1,0,12,3,0,0,6,3,5,9,0,27,2,0,1,0,1,0,0,13,0,4,0,0,9,0,2018-10
327,116,118,44,34,48,7,5,19,4,8,2,1,1,4,5,2,5,1,5,0,0,0,0,1,4,2,2,1,3,5,0,8,7,0,0,5,3,7,5,0,36,2,1,0,0,0,1,0,6,0,1,0,1,11,2,2018-11
294,104,58,33,31,24,1,11,22,4,13,3,2,1,0,0,5,2,2,7,0,0,2,0,0,2,1,2,1,4,3,2,6,3,1,0,8,3,19,5,0,17,5,0,0,0,0,0,0,6,0,1,6,0,9,1,2018-12
236,98,61,37,24,17,2,8,14,3,9,3,2,3,0,8,2,3,2,5,0,0,5,0,0,2,0,4,1,6,3,0,19,3,0,0,12,2,18,1,0,17,3,1,0,0,1,0,0,8,1,0,0,0,5,1,2019-01
189,68,45,16,14,11,2,1,16,1,3,4,2,2,0,0,1,0,1,2,0,0,0,0,1,1,0,4,1,3,3,0,8,2,0,0,8,1,15,0,0,31,0,0,0,0,0,0,0,6,0,0,0,0,4,2,2019-02
303,118,62,34,33,20,3,1,12,10,12,1,3,6,0,2,3,6,4,5,0,1,2,1,1,5,1,5,0,4,5,1,10,2,0,0,9,6,21,0,0,19,1,0,0,0,0,0,0,10,0,2,2,0,5,2,2019-03
266,98,48,33,27,17,2,7,18,4,7,0,1,2,0,1,2,4,4,4,0,1,2,1,1,5,0,5,0,1,1,0,8,1,0,0,13,2,19,0,0,22,0,0,0,0,0,0,0,9,1,2,1,0,11,0,2019-04
267,90,54,37,21,12,5,9,19,4,5,0,4,4,0,0,1,0,3,3,0,0,0,1,1,2,1,3,0,9,4,1,12,4,0,0,14,3,16,0,0,21,1,0,0,0,0,0,0,6,2,1,1,0,8,0,2019-05
326,118,55,29,32,12,5,6,36,2,14,1,1,6,3,0,6,0,3,3,0,2,0,1,1,5,0,5,3,10,5,1,14,5,0,0,14,2,20,0,0,20,0,0,0,0,0,0,0,9,3,0,2,0,14,1,2019-06
264,132,43,32,28,19,2,5,16,3,11,0,2,1,2,0,7,1,1,2,0,0,0,1,0,0,0,2,0,9,3,0,11,2,0,0,12,2,12,0,0,24,1,0,0,0,0,1,0,5,1,0,0,0,19,4,2019-07
240,112,46,31,26,17,1,7,10,0,7,0,2,3,1,0,6,2,0,1,0,1,1,0,2,3,0,0,0,6,6,1,7,3,0,0,20,0,16,0,0,14,0,0,0,0,0,0,0,8,1,1,2,0,16,0,2019-08
265,131,52,27,17,20,2,7,18,2,7,0,4,3,0,2,5,0,2,1,0,1,2,6,1,1,0,0,0,13,5,0,12,3,0,0,12,2,16,0,0,20,0,0,0,1,0,0,0,10,2,0,1,3,7,0,2019-09
197,126,44,21,17,11,2,7,12,4,7,0,1,2,3,0,2,1,2,2,0,1,0,4,0,2,0,2,0,14,5,0,13,1,0,0,14,1,16,0,0,14,1,0,0,0,0,1,0,9,1,2,0,1,5,0,2019-10
58,38,15,7,8,5,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019-11
345,201,65,33,26,14,0,9,23,2,10,0,1,1,1,0,4,0,4,2,0,1,1,2,1,2,0,2,1,13,1,0,12,4,0,0,18,2,24,0,0,21,0,0,0,0,0,0,0,12,0,3,1,0,15,2,2019-12
315,232,67,23,19,26,2,4,17,2,12,0,0,3,0,0,0,2,1,1,0,3,0,2,0,1,0,1,1,17,0,0,25,2,0,0,7,1,13,0,0,24,2,0,0,1,0,0,0,4,2,3,1,0,8,2,2020-01
296,232,60,68,25,16,2,8,29,0,5,0,0,0,1,0,2,1,2,1,3,3,2,4,2,4,0,2,2,15,0,0,15,0,0,0,15,2,16,0,0,9,0,0,0,1,0,0,0,15,0,3,1,0,10,4,2020-02
303,314,48,30,22,16,1,6,14,1,10,0,0,1,0,0,1,0,3,1,0,3,0,5,3,4,1,2,2,28,1,0,19,4,0,0,15,2,16,0,0,22,2,0,0,0,0,1,0,4,0,4,2,0,9,3,2020-03
349,354,55,45,27,10,8,9,20,0,9,0,0,1,0,0,0,3,3,2,2,4,0,4,1,0,0,5,3,62,2,0,35,3,0,0,23,3,23,2,0,22,1,0,0,1,1,0,0,5,1,9,0,0,9,0,2020-04
307,253,43,33,26,19,0,10,23,1,5,2,1,0,0,1,1,2,2,2,0,4,0,3,0,3,0,3,4,14,3,0,56,3,0,0,25,3,20,1,0,14,1,0,0,0,0,0,0,6,0,1,0,1,10,0,2020-05
321,296,55,28,24,14,2,5,26,0,2,0,0,1,0,0,0,0,1,1,1,1,0,6,12,1,0,2,2,27,0,0,51,5,0,0,14,1,22,3,0,18,0,0,0,1,0,0,1,4,1,7,1,0,17,0,2020-06
269,259,39,26,14,9,5,4,41,5,7,0,3,1,0,1,0,1,1,2,1,0,0,4,3,0,1,0,0,31,0,0,72,0,0,0,5,0,27,0,0,12,0,0,0,1,0,3,0,5,8,2,1,3,8,0,2020-07
188,176,27,21,9,17,0,2,15,2,5,0,1,1,7,0,0,2,1,1,0,3,0,3,1,0,0,0,1,16,1,0,68,1,0,1,6,1,7,2,0,6,0,0,0,0,0,0,0,7,0,2,1,3,5,0,2020-08
239,251,41,22,7,12,0,0,23,3,6,0,1,0,0,0,0,0,2,1,1,2,0,4,1,0,0,0,2,23,0,0,123,1,0,0,5,0,16,1,0,11,0,0,0,0,0,0,0,7,0,1,1,5,4,0,2020-09
195,334,24,25,7,4,4,2,16,2,4,0,3,0,0,0,0,1,4,2,0,2,0,4,0,0,0,0,2,27,0,0,120,1,0,0,5,0,10,4,0,5,0,0,0,0,0,0,0,4,0,4,0,5,3,2,2020-10
218,314,39,131,84,8,56,17,21,0,3,0,3,0,1,0,0,1,2,0,0,1,0,2,3,0,0,0,1,23,0,0,113,1,1,0,51,0,131,9,0,6,2,0,0,0,1,0,0,0,5,2,1,6,31,0,2020-11
234,307,21,26,33,6,1,6,14,1,5,0,4,0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,1,30,0,0,171,0,0,0,20,0,6,18,0,9,2,0,0,0,0,0,0,8,15,0,2,1,31,0,2020-12
241,331,40,18,20,11,17,2,33,1,9,0,1,0,0,0,0,1,0,1,1,2,0,3,1,0,0,2,1,33,0,0,209,0,0,0,9,0,0,7,0,18,1,1,0,0,0,1,0,5,7,1,1,3,14,1,2021-01
270,369,86,19,26,12,1,3,28,1,16,0,1,0,0,0,0,1,0,1,0,1,0,9,1,0,1,0,0,53,0,0,201,2,0,0,16,0,22,9,0,10,0,0,0,0,0,0,0,5,9,2,1,1,24,0,2021-02
278,564,84,18,12,7,1,1,25,2,8,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,91,0,0,213,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,1,0,2,1,1,8,1,2021-03
253,243,19,26,7,9,4,0,36,0,11,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,1,0,0,22,0,0,175,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,1,3,0,1,4,2,2021-04
266,275,45,24,12,15,0,2,19,4,3,0,1,0,1,0,0,2,0,0,0,0,0,4,3,0,0,0,0,22,0,0,214,2,1,0,5,0,0,0,0,9,1,0,0,2,0,0,0,9,1,4,1,2,10,2,2021-05
524,539,65,62,6,23,9,0,117,6,14,0,1,0,3,0,0,7,0,1,0,0,0,22,4,0,4,0,0,43,1,0,621,10,0,0,2,0,0,0,0,22,2,3,0,1,2,1,0,24,3,2,1,1,3,2,2021-06
446,652,77,38,5,14,6,2,88,1,18,0,2,1,2,0,0,5,0,1,1,1,0,15,5,0,1,0,0,96,0,0,347,1,0,0,0,1,0,0,0,11,0,0,0,0,0,1,0,21,0,7,1,1,6,1,2021-07
425,701,83,43,11,8,7,1,39,1,12,0,0,0,1,0,0,4,1,1,0,0,0,8,0,0,1,0,0,73,1,0,266,4,0,1,0,0,0,0,0,18,4,0,1,0,0,0,0,19,0,4,1,0,5,1,2021-08
407,311,47,25,4,6,5,1,45,0,8,0,2,0,0,0,0,2,0,0,0,1,0,9,1,0,0,0,0,24,0,0,230,2,0,1,0,0,0,0,0,12,0,0,1,0,0,1,0,2,1,5,1,0,0,1,2021-09
8,10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021-10
